height,weight,bark_days,ear_head_ratio,class
33.69576187852356,19.13050791901571,22.0,0.5038554905956646,0
38.281587529630286,30.527075025397387,8.0,0.16234441355910964,2
37.644865827718945,21.76324388514596,28.0,0.1194648412652724,0
33.559640162486026,33.89910040621507,20.0,0.4887341884826334,1
38.33427031799805,22.22284687866537,28.0,0.10655653169974133,0
37.554997538572316,29.90428360449056,7.0,0.14848194648301605,2
29.589920451531565,23.97480112882891,14.0,0.32563115746762195,1
30.425886118344362,26.064715295860907,16.0,0.3752942935769301,1
29.477362095449042,23.693405238622603,14.0,0.3190769828604788,1
33.73309393780396,26.628366232403394,5.0,0.10733664057811959,2
34.07448364620866,26.92098598246457,5.0,0.10904545778210761,2
32.901677621834374,32.25419405458594,19.0,0.47797628754844834,1
26.43535158738104,16.088378968452602,10.0,0.21120445662476434,1
33.735819458371864,19.15721297224791,22.0,0.50016310892082,0
36.108238426791964,20.73882561786131,26.0,0.21500322345069456,0
31.899776445418084,29.749441113545213,18.0,0.4486746422452032,1
32.326513690535776,18.21767579369052,20.0,0.5813259056253928,0
43.85624674005469,35.3053543486183,12.0,0.2729444752510106,2
32.453113058160554,31.13278264540138,18.0,0.4670016025452699,1
40.666150097501244,32.57098579785821,9.0,0.21509483557517578,2
35.65425465311278,20.436169768741852,25.0,0.2656783900377845,0
36.342321906664424,20.894881271109615,26.0,0.19271263988430892,0
26.649976573953772,16.624941434884427,10.0,0.21408979003251652,1
30.467521139525857,26.168802848814646,16.0,0.37772437065861275,1
32.869286634687796,18.5795244231252,21.0,0.5611326815175075,0
27.244066875804982,18.110167189512456,11.0,0.22523204183449924,1
31.86208611004214,17.90805740669476,19.0,0.5908890871742252,0
30.094475136617916,25.23618784154479,15.0,0.35565141713782167,1
32.55826242768867,31.395656069221662,18.0,0.46987237198237053,1
40.82878582840959,32.71038785292251,10.0,0.21871849071080973,2
39.33113557401238,31.426687634867754,8.0,0.18484440184939527,2
34.18395655781578,19.455971038543858,23.0,0.4533946141509677,0
42.48090542719208,34.12649036616464,11.0,0.2521570097233795,2
28.70246533826443,21.756163345661083,13.0,0.27747331648968754,1
36.67053710671682,21.113691404477883,26.0,0.1663528995200988,0
35.64976893545674,20.433179290304494,25.0,0.2662211307394864,0
26.501159265957067,16.25289816489267,10.0,0.21203275742374475,1
31.086236037914077,27.715590094785192,16.0,0.41194271794607035,1
34.717992778588474,19.81199518572565,24.0,0.3872817806917916,0
27.568487578690547,18.92121894672637,12.0,0.23361167065041571,1
27.784780805807284,19.46195201451821,12.0,0.24020456853519223,1
37.11809210640719,29.529793234063302,7.0,0.14102792809640144,2
29.582957536145294,23.957393840363235,14.0,0.3252233009446337,1
29.081105281996457,22.70276320499114,14.0,0.2968869418823738,1
28.53684141234485,21.342103530862122,13.0,0.2696638085440452,1
35.305098273362766,20.20339884890851,25.0,0.30970582486097825,0
28.584574897070905,21.461437242677263,13.0,0.2718685672000917,1
36.70570616294051,29.176319568234717,7.0,0.13465886401416916,2
47.75450124695337,38.64671535453146,15.0,0.2973279157002351,2
33.17636568401791,18.784243789345275,21.0,0.5439805489159738,0
38.48728753861892,22.32485835907928,29.0,0.10501988380502736,0
32.098405387768345,18.065603591845562,20.0,0.5867338980630901,0
32.069844517419554,30.174611293548878,18.0,0.4548942172032234,1
31.41922587364667,28.548064684116675,17.0,0.4283083707506084,1
28.95673759489802,22.39184398724505,14.0,0.29028907008404486,1
36.445794194108394,20.96386279607226,26.0,0.1837786795997891,0
35.619502799067995,20.41300186604533,25.0,0.26990131164113434,0
36.95677771655498,29.391523757047125,7.0,0.13845780376173417,2
36.23484452222307,20.823229681482047,26.0,0.20259434822917577,0
36.46074931449582,20.973832876330547,26.0,0.18253488160035042,0
38.88356760061784,31.04305794338672,8.0,0.17497411590474082,2
32.463939374126156,18.309292916084104,20.0,0.5772768098292711,0
37.17637897911519,29.579753410670165,7.0,0.14198111861911716,2
34.25421534030091,19.502810226867272,23.0,0.4452361918568361,0
31.804963088353993,29.51240772088498,17.0,0.44497983184147316,1
33.66407274518396,19.109381830122636,22.0,0.5067164879743471,0
32.50523304364948,31.263082609123707,18.0,0.46844820512829466,1
35.38435134973848,20.256234233158988,25.0,0.2994424941283956,0
37.81852358225044,21.879015721500295,28.0,0.11506058664618046,0
30.78124178298132,26.9531044574533,16.0,0.39558837785078016,1
32.8498112290104,18.56654081934027,21.0,0.562068335945668,0
29.10633140146637,22.765828503665926,14.0,0.2982492056533744,1
30.30011477932382,25.750286948309547,15.0,0.36789209939246537,1
35.94863215785459,20.632421438569725,25.0,0.23177788218763856,0
34.469074592716495,36.17268648179124,21.0,0.4961828387944833,1
35.42571007383631,20.283806715890876,25.0,0.29413962688282386,0
29.859849812381285,24.649624530953215,15.0,0.3416200835329998,1
39.01031151364181,31.151695583121555,8.0,0.1777354579378964,2
32.20971205168273,18.139808034455154,20.0,0.5842854071566328,0
29.979323633570434,24.948309083926087,15.0,0.3487627205236312,1
36.82048739710711,29.27470348323466,7.0,0.1363649934414201,2
40.12275773573333,32.10522091634286,9.0,0.20279789783196217,2
35.44189932907298,20.294599552715322,25.0,0.29207495097389174,0
32.960680447938,18.640453631958668,21.0,0.556506620044295,0
29.341793177597197,23.354482943992995,14.0,0.31131162889538083,1
31.401294931643562,28.50323732910891,17.0,0.4274715427112274,1
29.45409626402556,23.635240660063893,14.0,0.3177335322267906,1
36.40664368491412,20.937762456609413,26.0,0.18709162471761864,0
29.546951380138502,23.867378450346255,14.0,0.32311904809689845,1
40.176973789934095,32.15169181994351,9.0,0.20403270022239867,2
26.131207183691124,15.328017959227816,10.0,0.20795966116214593,1
31.096105093149852,27.74026273287463,17.0,0.4124516265935845,1
36.067283129473175,20.711522086315448,26.0,0.2191901923356412,0
34.42572305603446,19.617148704022974,23.0,0.42454249372396063,0
30.601281297484952,26.503203243712377,16.0,0.3854467202954357,1
29.975667694520663,24.93916923630166,15.0,0.3485439581041923,1
33.820422721435996,19.213615147623997,22.0,0.4920894862515784,0
33.134379184610076,32.835947961525186,19.0,0.48243944263295757,1
30.611658111643703,26.529145279109255,16.0,0.386039779340461,1
33.260076755819,33.1501918895475,19.0,0.484535992088647,1
38.905825139387034,31.062135833760316,8.0,0.17545683262092454,2
38.41571823295662,30.642044199677105,8.0,0.16507993963185355,2
32.26972532183806,30.674313304595145,18.0,0.46153506997766053,1
28.680085643180117,21.700214107950295,13.0,0.27639219642912916,1
34.30401593282351,27.117727942420153,5.0,0.11036470736448539,2
32.88257579356712,32.206439483917805,19.0,0.47757449522469975,1
36.43492377890419,20.956615852602795,26.0,0.1846902961061354,0
33.215334427647385,18.81022295176492,21.0,0.5414664917861971,0
36.8562282684075,21.237485512271668,27.0,0.15397672241144333,0
29.7750336214521,24.43758405363025,15.0,0.3365660447245403,1
41.05281438859353,32.90241233308017,10.0,0.22364361266325222,2
31.352851110194646,28.382127775486612,17.0,0.4251844254922575,1
26.977405086134894,17.44351271533723,11.0,0.2196069022396827,1
27.516582403939832,18.791456009849583,12.0,0.23215160340193283,1
32.79264757053642,18.528431713690946,21.0,0.564715626299785,0
29.06076207711144,22.6519051927786,14.0,0.29579409127712447,1
35.313595331086574,27.983081712359926,6.0,0.11805795401088166,2
48.149305913791935,38.9851193546788,15.0,0.29801077002085263,2
37.56352801734227,29.911595443436234,7.0,0.1486344381998908,2
38.73102998358182,30.912311414498703,8.0,0.17169314570885452,2
34.90989673470352,19.939931156469015,24.0,0.36197479890045015,0
34.18368170671883,19.45578780447922,23.0,0.45342613486949335,0
36.50480690084408,21.003204600562718,26.0,0.17894053843214563,0
29.158099973665784,22.89524993416446,14.0,0.30106873753133206,1
32.74639243538926,18.49759495692617,21.0,0.5667518663166112,0
34.29933350187511,27.113714430178664,5.0,0.11033634423372154,2
33.80573232942139,19.20382155294759,22.0,0.4935179192455446,0
29.353797682039872,23.384494205099678,14.0,0.3119927948839259,1
35.120875550166815,20.080583700111212,24.0,0.33394325736734215,0
34.31185862562157,19.54123908374771,23.0,0.43839853398962236,0
34.64971671815856,36.624291795396395,21.0,0.49698806971698356,1
44.36624413874973,35.7424949760712,12.0,0.2787785166101915,2
28.868089414676778,22.170223536691942,13.0,0.28571362588455823,1
42.33293317354552,33.99965700589616,11.0,0.2494941876267513,2
30.239161555209815,25.597903888024536,15.0,0.36427771284612087,1
30.09487488089265,25.237187202231627,15.0,0.3556753115848513,1
32.47956438051061,18.319709587007072,20.0,0.5767747936400012,0
37.86395742785589,30.169106366733615,7.0,0.15416645025241485,2
34.62328410642384,19.748856070949223,24.0,0.39957429161818003,0
35.028335480938196,27.738573269375596,6.0,0.11554692739299698,2
35.61429221823334,20.409528145488895,25.0,0.2705380290449243,0
36.31417158518899,20.876114390125995,26.0,0.19524196263756094,0
43.672998668223485,35.14828457276299,12.0,0.270601891093472,2
35.88521229174097,20.590141527827313,25.0,0.23877394236924732,0
36.1057669425483,20.737177961698865,26.0,0.21525353340403153,0
31.370317883933165,28.42579470983291,17.0,0.4260134555776825,1
31.964513632479743,29.911284081199355,18.0,0.4511039985091016,1
32.73305381460117,18.488702543067447,21.0,0.5673218296005288,0
43.32215815115288,34.847564129559615,11.0,0.26574750183038587,2
29.480842671897065,23.702106679742666,14.0,0.31927831938883827,1
32.887118644874775,32.21779661218693,19.0,0.4776705538720329,1
40.73939482776896,32.63376699523054,9.0,0.2167312223701744,2
30.60113709333679,26.502842733341968,16.0,0.38543847213736876,1
36.48490883275686,20.989939221837904,26.0,0.18055095677703292,0
33.20615973855668,18.80410649237112,21.0,0.5420654702374351,0
36.6726774210617,29.148009218052884,7.0,0.13417751747801315,2
29.259900528849364,23.149751322123407,14.0,0.30670181493948473,1
31.732582288432276,29.331455721080687,17.0,0.44205042178017917,1
35.76948403914634,20.512989359430897,25.0,0.25198969097310386,0
35.148165149261544,20.098776766174364,24.0,0.3303288790421746,0
30.67332072747712,26.683301818692797,16.0,0.3895440581050005,1
32.11205176779195,18.074701178527967,20.0,0.5864520037482582,0
28.40861025565074,21.021525639126846,13.0,0.263931411207525,1
35.303171036423414,20.202114024282277,25.0,0.3099568960810944,0
34.21718589254869,19.478123928365793,23.0,0.44956084509161515,0
29.93697894478658,24.842447361966453,15.0,0.3462293594748541,1
37.3874506271972,21.591633751464798,27.0,0.12786675544328302,0
36.80811717471533,21.205411449810217,27.0,0.1570111258819064,0
35.718886276439584,28.330473951233927,6.0,0.12212634739104145,2
33.22842174197868,26.19579006455315,4.0,0.10530226210832437,2
40.374845220151336,32.32129590298686,9.0,0.2085289269415153,2
30.817800850981122,27.0445021274528,16.0,0.3976080894856835,1
29.538395265787216,23.845988164468043,14.0,0.32262025132942895,1
36.56198129494912,21.041320863299415,26.0,0.17443166424157153,0
38.537206781551326,30.746177241329708,8.0,0.16759903137030716,2
31.32041384156611,28.301034603915276,17.0,0.42363184225529904,1
29.374757222506876,23.43689305626719,14.0,0.3131852489313868,1
37.06302285753177,21.375348571687848,27.0,0.14225585120597906,0
34.0868928834488,19.391261922299197,23.0,0.464325484113052,0
37.33795226497255,21.558634843315033,27.0,0.12977070782354283,0
33.79788937032581,19.198592913550545,22.0,0.49427599650172765,0
28.427230295247995,21.068075738119987,13.0,0.264746308249053,1
29.148786671197513,22.871966677993782,14.0,0.3005591724937703,1
36.11938977194522,20.74625984796348,26.0,0.21387761535167127,0
34.49665794679483,36.24164486698709,21.0,0.4963167169208095,1
42.973231699230006,34.54848431362572,11.0,0.2604393961508079,2
34.52152897169336,19.68101931446224,23.0,0.41256471023814795,0
35.075486453870006,20.050324302580005,24.0,0.33996598941109457,0
33.72726505009619,26.62337004293959,5.0,0.10730993356961899,2
41.560362095286976,33.33745322453169,10.0,0.2344271094811757,2
35.150595331496106,20.100396887664072,24.0,0.33000731014207224,0
31.776520168389347,29.441300420973366,17.0,0.4438398701772508,1
35.76928499914087,20.512856666093914,25.0,0.252012896953151,0
35.45850781510113,20.30567187673409,25.0,0.2899636220357432,0
42.66907545538392,34.287778961757645,11.0,0.25542938318548736,2
36.55839742214433,21.038931614762888,26.0,0.17470913545287903,0
38.6103438750419,30.808866178607342,8.0,0.16913345666477264,2
32.567874652059935,31.41968663014984,19.0,0.47012541714899914,1
41.12317773504442,32.96272377289522,10.0,0.22517198314284728,2
33.93843117280318,19.292287448535454,23.0,0.48021905466651377,0
36.10327431947208,20.735516212981384,26.0,0.21550629240974473,0
28.60285573632704,21.5071393408176,13.0,0.27272291972452406,1
34.44069321505293,19.627128810035288,23.0,0.4226889211796117,0
41.27726539009843,33.09479890579865,10.0,0.2284838556412631,2
32.42367539503452,31.059188487586297,18.0,0.466163822772898,1
33.529344412382706,33.823361030956754,20.0,0.48835716914717425,1
31.754867426353044,29.38716856588261,17.0,0.4429623337563905,1
33.78697846583025,19.19131897722017,22.0,0.4953253383316448,0
41.739394326385835,33.49090942261643,10.0,0.23807896572587306,2
35.13901255182267,37.847531379556656,22.0,0.4984723467939306,1
28.646562627876836,21.61640656969209,13.0,0.2747876687446625,1
34.406460874818265,36.016152187045655,21.0,0.4958632233438809,1
30.64198190538988,26.604954763474698,16.0,0.38776741293110273,1
35.51132285866343,20.34088190577562,25.0,0.28329812174478824,0
26.613809520239204,16.53452380059801,10.0,0.21356560103185684,1
34.04542842370258,19.363618949135052,23.0,0.46886797785008744,0
37.64196047231084,29.978823261980722,7.0,0.15004857963291907,2
29.13945751460237,22.848643786505928,14.0,0.30004975150734325,1
24.795693613871332,11.989234034678333,8.0,0.20138960690138086,1
28.20346156252543,20.508653906313576,13.0,0.2553563058069132,1
29.54687986424885,23.867199660622127,14.0,0.3231148769106889,1
35.24599525738117,20.163996838254114,24.0,0.3174334082053955,0
34.50477037314735,19.669846915431567,23.0,0.4146789264665545,0
37.42640852634959,29.79406445115679,7.0,0.14621495931761427,2
27.62739148435613,19.068478710890332,12.0,0.23532532486704236,1
34.2946765090321,19.529784339354734,23.0,0.44044976337837216,0
36.0004786157531,20.666985743835404,26.0,0.22619530991187442,0
43.37351978625291,34.89158838821678,11.0,0.26648852816008434,2
28.65254884132048,21.6313721033012,13.0,0.2750728694493786,1
30.124190105488875,25.310475263722186,15.0,0.35742692948967136,1
33.90383668980868,26.77471716269315,5.0,0.10815502831095279,2
33.52436106058485,19.016240707056568,22.0,0.5186915303275543,0
28.712097855764554,21.780244639411382,13.0,0.27794107431924797,1
39.61016331962195,31.665854273961667,9.0,0.1911313505571426,2
34.13398944947895,19.422659632985972,23.0,0.4590726126133,0
40.05166442764704,32.044283795126034,9.0,0.20117773577689319,2
35.55968750928536,20.37312500619024,25.0,0.27726385204641607,0
41.89853941380511,33.62731949754724,10.0,0.24124844543129922,2
32.519179471638466,31.297948679096166,18.0,0.468827389977048,1
33.165051033714455,26.14147231461239,4.0,0.10508382534881905,2
31.018414224645767,27.54603556161442,16.0,0.40840894125632804,1
29.899068496123764,24.74767124030941,15.0,0.34396268609117264,1
44.066260553132906,35.48536618839964,12.0,0.27546787067619616,2
28.37244529077312,20.931113226932794,13.0,0.2623658765438082,1
26.89635054840859,17.24087637102148,11.0,0.21810562519716914,1
28.87296487444261,22.182412186106525,13.0,0.2859623756384853,1
46.41814269784404,37.501265169580606,14.0,0.2933309638087339,2
31.21962607548048,28.0490651887012,17.0,0.4187021504122962,1
33.48341415943078,18.988942772953852,22.0,0.5220027398318987,0
38.8284380884486,30.995804075813087,8.0,0.1737827279139545,2
36.461652474773345,28.96713069266287,6.0,0.1312037280884873,2
39.01509881046245,31.155798980396387,8.0,0.1778403357468326,2
35.008253154080386,20.005502102720257,24.0,0.3489024948343787,0
41.374607719427495,33.178235188080706,10.0,0.23054922157037494,2
39.37372444448772,31.463192380989476,8.0,0.18579880547500366,2
34.06726157550297,19.378174383668647,23.0,0.4664858649152893,0
32.86147526032481,18.57431684021654,21.0,0.5615100450856034,0
29.99442602079244,24.9860650519811,15.0,0.34966644603540686,1
36.71591994313512,21.143946628756748,26.0,0.1631614429068306,0
30.681748391764547,26.704370979411365,16.0,0.39002025629501774,1
32.21810381678058,25.32980327152621,4.0,0.10261889131766673,2
36.88904972463822,29.333471192547044,7.0,0.13740874971150469,2
27.728645560677023,19.321613901692565,12.0,0.23841375168733175,1
32.25314141457216,18.168760943048106,20.0,0.5832337826321103,0
28.178648072561458,20.446620181403645,13.0,0.25436991984969803,1
36.13378696124097,20.75585797416065,26.0,0.2124335883194427,0
27.510352294771458,18.77588073692864,12.0,0.23197947594013155,1
37.496619364322186,29.854245169419013,7.0,0.1474453583471989,2
40.1782405132899,32.152777582819915,9.0,0.20406154018075867,2
44.30267988978297,35.68801133409969,12.0,0.278105456147979,2
28.862957229123012,22.157393072807533,13.0,0.2854521483132403,1
34.97186531008432,19.98124354005621,24.0,0.35374115309056803,0
38.977582662953516,31.123642282531588,8.0,0.17701954572038506,2
33.633986054421094,19.08932403628073,22.0,0.50938346691717,0
39.41698230724098,31.500270549063693,9.0,0.18677032984759462,2
28.18355306889502,20.45888267223755,13.0,0.2545640253197435,1
34.02526339561725,19.350175597078167,23.0,0.47104858647753006,0
30.41387877319697,26.034696932992425,16.0,0.3745914205743196,1
32.18976225491935,18.126508169946234,20.0,0.5847498750304753,0
33.85167555182451,19.234450367883007,22.0,0.48901391903352526,0
40.711895971179786,32.61019654672553,9.0,0.21611767005560867,2
35.77218805157759,20.514792034385056,25.0,0.25167458806155385,0
34.656746236452534,36.641865591131335,21.0,0.497016155031279,1
28.181413806680744,20.453534516701865,13.0,0.2544793150404277,1
27.465240046952697,18.66310011738174,12.0,0.2307529183972038,1
30.19830442868575,25.495761071714377,15.0,0.36184738771260117,1
33.26145412484788,26.224103535583893,4.0,0.1054191985006967,2
33.23650987179542,18.824339914530277,21.0,0.5400673163331586,0
35.51372219065525,20.342481460436836,25.0,0.2829971484501943,0
42.41099399244556,34.066566279239055,11.0,0.25090857481693646,2
38.17845403070126,30.438674883458226,8.0,0.16027557483282842,2
36.302752693603466,20.868501795735643,26.0,0.1962799224179687,0
34.46621476897318,19.644143179315453,23.0,0.4195130515299866,0
29.857383368580486,24.643458421451214,15.0,0.34147285656504756,1
28.14636373398357,20.365909334958925,12.0,0.2531031452830241,1
36.01154804164025,20.674365361093503,26.0,0.22501976480041108,0
33.09018310883678,18.726788739224524,21.0,0.549264228566984,0
35.953491264024564,20.63566084268304,25.0,0.2312493759451258,0
35.84394564868998,28.437667698877128,6.0,0.12350524935542098,2
34.16419271870514,19.442795145803423,23.0,0.45565313161465004,0
32.83558379831863,32.08895949579657,19.0,0.47656227050693506,1
33.70052990004539,26.600454200038904,5.0,0.10718845475934842,2
37.36951722358046,21.57967814905364,27.0,0.1285451480437404,0
43.064405874520986,34.62663360673228,11.0,0.2618722310957027,2
35.96180474704262,28.53868978317939,6.0,0.12485944469710895,2
40.34571868161028,32.296330298523095,9.0,0.20786844838313012,2
32.80820205854433,32.020505146360826,19.0,0.47595668492382814,1
31.47103242596277,28.677581064906924,17.0,0.43069622455415313,1
37.49687197884094,29.85446169614938,7.0,0.14744981749936,2
34.51288836644958,19.675258910966388,23.0,0.413655741493843,0
34.119699263267535,19.413132842178356,23.0,0.46067676788169426,0
33.5129906292532,19.008660419502135,22.0,0.5196200519758458,0
27.213327038565506,18.033317596413767,11.0,0.2245277095846616,1
35.09314257911666,20.062095052744436,24.0,0.33762178418388106,0
31.925266345231964,29.813165863079913,18.0,0.4496402533873226,1
43.071017996117824,34.63230113952957,11.0,0.26197488917092693,2
35.505084793901375,20.336723195934248,25.0,0.28408139391510034,0
28.799772425592483,21.999431063981213,13.0,0.28226456070460104,1
39.77139785586455,31.804055305026758,9.0,0.19479232805257446,2
47.656583680978244,38.56278601226706,15.0,0.29713009082212016,2
33.859842130744255,19.239894753829503,22.0,0.48820208074027366,0
43.64462302154795,35.12396258989825,12.0,0.27022733430337137,2
39.39747271744512,31.483548043524387,9.0,0.18633190924593587,2
34.29006637605059,19.52671091736706,23.0,0.44099826251406804,0
44.64071097061308,35.9777522605255,12.0,0.2815132947852186,2
41.81692246063748,33.55736210911784,10.0,0.23963234280394902,2
39.47837518693626,31.552893017373936,9.0,0.18815254938764564,2
38.533568054492484,30.74305833242213,8.0,0.1675230342807256,2
25.880471326800738,14.70117831700185,9.0,0.20591316132630927,1
37.126687848738975,21.417791899159315,27.0,0.13906288248844156,0
32.1293619705838,30.32340492645951,18.0,0.4569469523564967,1
32.32357745893309,30.808943647332725,18.0,0.4632018060142943,1
45.89914468487905,37.05640972989632,13.0,0.29081020545174446,2
33.18760911543192,18.791739410287946,21.0,0.5432632393797054,0
29.205910785738226,23.014776964345568,14.0,0.30370018499715895,1
28.07167780313358,20.179194507833948,12.0,0.25024477467772094,1
34.15106706100758,19.434044707338387,23.0,0.4571439568590696,0
37.60999493889214,29.95142423333612,7.0,0.14946962034863953,2
40.98327405148524,32.84280632984449,10.0,0.22212400848832653,2
34.660159898186635,19.773439932124425,24.0,0.3948085384821851,0
29.36579520375119,23.414488009377976,14.0,0.3126748857919832,1
30.34229054443686,25.855726361092152,15.0,0.37038356916578885,1
33.302375645240375,18.86825043016025,22.0,0.5355650662632774,0
30.273339363749976,25.68334840937494,15.0,0.3663062157534202,1
28.705777556942348,21.764443892355875,13.0,0.2776339944800051,1
28.38650227378011,20.966255684450275,13.0,0.2629716779286757,1
27.262113799331125,18.15528449832781,11.0,0.22565255925634042,1
34.49790203790654,19.66526802527103,23.0,0.41554318021511377,0
37.79682732523964,21.86455155015976,28.0,0.11556107235715424,0
39.050609935661,31.186237087709426,8.0,0.17861954493335208,2
30.26167049722381,25.65417624305953,15.0,0.36561415425559407,1
37.32057628759053,29.703351103649023,7.0,0.1443944323865899,2
30.675933250022293,26.68983312505573,16.0,0.3896917491780738,1
33.48618548040838,18.990790320272254,22.0,0.521781478664457,0
37.24463695565558,21.49642463710372,27.0,0.13363575832299335,0
35.04265251361322,20.028435009075483,24.0,0.3443288005695311,0
45.427033667171656,36.65174314328999,13.0,0.2878997883128378,2
32.55322490035356,18.368816600235707,20.0,0.5742870932578747,0
30.15735099085878,25.39337747714695,15.0,0.3594063894704444,1
43.940654741593846,35.3777040642233,12.0,0.27397927241242565,2
41.678491238145135,33.43870677555297,10.0,0.23684660530243137,2
35.231312246738845,20.154208164492562,24.0,0.31936140121525186,0
37.17625821637578,21.450838810917187,27.0,0.13670618741925278,0
39.08868775386185,31.21887521759587,8.0,0.17945745811207345,2
32.083247418819475,30.20811854704868,18.0,0.4553620742146306,1
36.75224819968656,21.168165466457708,27.0,0.16068500682242098,0
42.58588966251459,34.216476853583934,11.0,0.2539987106197221,2
32.74242836797695,31.85607091994238,19.0,0.47445377032043,1
29.125130396511242,22.812825991278107,14.0,0.2992694074557948,1
